Ship to ID,Sold to ID,R12 Segment (Ship to ID),R12 Segment (Sold to ID),R13-24 Segment (Sold to ID),R25 - 36 Segment (Sold to ID),Sales Rep Name,Fleet Size,R12 Wallet Size (Aftermarket),Ship to Name,Sold to Name,Address,City,Zip Code,County State,HYG Preferred Brand,New Equip R36 Revenue,Used Equip R36 Revenue,Parts Revenue R12,Service Revenue R12 (Includes GM),Parts & Service Revenue R12,Rental Revenue R12,Allied Equipment Revenue R12,Revenue Rolling 12 Months - Aftermarket,Revenue Rolling 13 - 24 Months - Aftermarket,Revenue Rolling 25 - 36 Months - Aftermarket,Revevnue Rolling 25 -36 Months - AftermarketR12 Aftermarket Revenue Change,Dealer Branch,Industry Segment,Industry Description
AD0001620,BP0001525,P,P,D3,D3,7-Territory,,,SWS REDISTRIBUTION CO,SWS REDISTRIBUTION CO,3102 MILLER PARK SOUTH,GARLAND,75042,Dallas TX,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$182 ,$0 ,($182),,,
AD0004523,BP0000353,D3,A1,A1,A1,1-Territory,,,HERITAGE CRYSTAL CLEAN,HERITAGE CRYSTAL CLEAN,219 VIRGINA ST,GARY,46402,Lake IN,,$0 ,$0 ,$0 ,$0 ,$0 ,"$7,071 ",$0 ,"$7,071 ","$1,473 ",$0 ,"$5,598 ",,,
AD0002275,BP0002180,B1,B1,B1,B1,2-Territory,,,PCA,PCA,520 S FIRST ST,GAS CITY,46933,Grant IN,,"$154,445 ",$0 ,$348 ,"$82,917 ","$83,264 ",($850),$0 ,"$82,414 ","$124,569 ","$147,412 ","($42,154)",,,
AD0004058,BP0002180,D3,B1,B1,B1,2-Territory,,,PACKAGING CORP OF AMER,PCA,520 S FIRST ST,GAS CITY,46933,Grant IN,,$0 ,$0 ,$0 ,$591 ,$591 ,$0 ,$0 ,$591 ,"$8,282 ","$2,513 ","($7,691)",,,
AD0005093,BP0002512,C3,C2,B2,C2,7-Territory,,,REHRIG PACIFIC COMPANY,REHRIG PACIFIC COMPANY,100 FISCHER PKWY,GAS CITY,46933,Grant IN,,"$1,508 ",$0 ,$0 ,"$10,245 ","$10,245 ",$0 ,$0 ,"$10,245 ","$4,582 ",$0 ,"$5,663 ",,,
AD0002275,BP0002896,B1,C2,B2,C2,6-Territory,,,PCA,HACHETTE BOOK GROUP USA,520 S FIRST ST,GAS CITY,46933,Grant IN,,"$154,445 ",$0 ,$348 ,"$82,917 ","$83,264 ",($850),$0 ,"$82,414 ","$124,569 ","$147,412 ","($42,154)",,,
AD0002661,BP0002566,C3,C3,C3,C3,2-Territory,,,REHRIG PACIFIC LOGISTICS,REHRIG PACIFIC LOGISTICS,100 FISCHER PARKWAY,GAS CITY,46933,Grant IN,,$0 ,$0 ,$0 ,$600 ,$600 ,"$23,892 ",$0 ,"$24,492 ","$17,619 ","$26,141 ","$6,873 ",,,
AD0001306,BP0001211,D3,D3,P,P,2-Territory,,,WRIGHT REPAIRS,WRIGHT REPAIRS,5900 EASTSIDE PKWY DR,GAS CITY,46933,Grant IN,,"$7,005 ",$0 ,"$1,002 ",$0 ,"$1,002 ",$0 ,$0 ,"$1,002 ",$0 ,$0 ,"$1,002 ",,,
AD0002473,BP0002378,D3,C3,D3,P,7-Territory,,,CROSSROADS GALVANIZING,CROSSROADS GALVANIZING,PO BOX 98,GLASGAN,65254,Howard MO,,$0 ,$0 ,$240 ,$0 ,$240 ,$0 ,$0 ,$240 ,$0 ,$0 ,$240 ,,,
AD0007012,BP0004295,P,P,P,P,7-Territory,,,VISION AG LLC,VISION AG LLC,16961 465TH AVENUE,GOODWIN,57238,Deuel SD,,"$22,735 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0006798,BP0002252,P,C2,C2,C1,3-Territory,,,WABASH NATIONAL,WABASH NATIONAL,2572 KERCHER RD,GOSHEN,46528,Elkhart IN,,"$37,106 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0006401,BP0003964,P,P,P,D3,5-Territory,,,"BIG CREEK, LLC","BIG CREEK, LLC",8636 W MT CARMEL ROAD,GOSPORT,47433,Owen IN,,"$120,759 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$472 ,$0 ,,,
AD0006177,BP0003844,P,C2,C1,C1,7-Territory,,,DIAMOND PLASTICS CORPORATION,DIAMOND PLASTICS CORPORATION,PO BOX 1608,GRAND ISLAND,68802,Hall NE,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,($168),$0 ,$168 ,,,
AD0006577,BP0004066,P,P,P,P,7-Territory,,,OHIO LIFT TRUCK,OHIO LIFT TRUCK,60 WILLIAMS STREET,GRAND RIVER,44045,Lake OH,,$0 ,"$10,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0007382,BP0004478,P,P,P,P,7-Territory,,,PINNACLE COMMODITY RECOVERY LLC,PINNACLE COMMODITY RECOVERY LLC,60 WILLIAMS STREET,GRAND RIVER,44045,Lake OH,,$0 ,"$13,500 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0006031,BP0003767,P,P,D3,C3,7-Territory,,,INNOVATIVE QUALITY SOLUTIONS LLC,INNOVATIVE QUALITY SOLUTIONS LLC,4116 DR GREAVES RD,GRANDVIEW,64030,Jackson MO,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,484 ","($4,000)","($1,484)",,,
AD0006490,BP0000598,C3,A1,A1,A1,7-Territory,,,UNIVAR SOLUTIONS,HONDA OF AMERICA,2755 N MICHIGAN AVENUE,GREENBURG,47240,Decatur IN,,"$4,497 ",$0 ,$0 ,"$10,568 ","$10,568 ","$18,436 ",$0 ,"$29,004 ","$8,988 ","$3,306 ","$20,016 ",,,
AD0006490,BP0004042,C3,C3,D2,P,4-Territory,,,UNIVAR SOLUTIONS,UNIVAR SOLUTIONS,2755 N MICHIGAN AVENUE,GREENBURG,47240,Decatur IN,,"$4,497 ",$0 ,$0 ,"$10,568 ","$10,568 ","$18,436 ",$0 ,"$29,004 ","$8,988 ","$3,306 ","$20,016 ",,,
AD0004215,BP0002789,P,D3,D3,D3,7-Territory,,,AVI FOOD SYSTEMS,AVI FOOD SYSTEMS,4896 W OLD STATE ROAD 46,GREENBURG,47240,Decatur IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$3,404 ","$3,574 ","($3,404)",,,
AD0004181,BP0002820,A2,A2,A2,A2,5-Territory,,,HEARTLAND AUTOMOTIVE INC,HEARTLAND AUTOMOTIVE,300 S WARREN DR,GREENCASTLE,46135,Putnam IN,,$0 ,$0 ,$581 ,"$47,002 ","$47,583 ","$297,525 ",$0 ,"$345,108 ","$325,187 ","$280,043 ","$19,921 ",,,
AD0005692,BP0002820,C3,A2,A2,A2,5-Territory,,,HEARTLAND AUTOMOTIVE,HEARTLAND AUTOMOTIVE,300 S 10TH ST,GREENCASTLE,46135,Putnam IN,,$0 ,$0 ,$0 ,"$18,488 ","$18,488 ",$0 ,$0 ,"$18,488 ",$538 ,"$9,004 ","$17,950 ",,,
AD0005404,BP0001586,C2,C1,C1,C1,5-Territory,,,PHOENIX CLOSURES INC (GC),PHOENIX CLOSURES INC,2000 S JACKSON ST,GREENCASTLE,46135,Putnam IN,,"$144,253 ",$0 ,$0 ,"$36,792 ","$36,792 ","$2,765 ",$0 ,"$39,557 ","$69,490 ","$57,246 ","($29,933)",,,
AD0008168,BP0002406,P,C2,C1,D1,3-Territory,,,AMERICAN FIBERTECH CORPORATION,AMERICAN FIBERTECH CORPORATION,225 N CARLISLE STREET,GREENCASTLE,17225,Franklin PA,,"$142,072 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0005094,BP0002512,D3,C2,B2,C2,7-Territory,,,REHRIG PACIFIC COMPANY,REHRIG PACIFIC COMPANY,333 S WARREN DR,GREENCASTLE,46135,Putnam IN,,"$1,508 ",$0 ,$0 ,"$4,576 ","$4,576 ","$2,001 ",$0 ,"$6,577 ","$9,397 ","$2,457 ","($2,820)",,,
AD0005095,BP0002512,P,C2,B2,C2,7-Territory,,,REHRIG PACIFIC COMPANY,REHRIG PACIFIC COMPANY,1528 E STATE RD 240,GREENCASTLE,46135,Putnam IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$4,612 ","$8,763 ","($4,612)",,,
AD0000576,BP0000481,D3,D3,P,P,5-Territory,,,BANNER GRAPHIC,BANNER GRAPHIC,100 N JACKSON ST,GREENCASTLE,46135,Putnam IN,,$0 ,$0 ,$0 ,$490 ,$490 ,$0 ,$0 ,$490 ,$0 ,$0 ,$490 ,,,
AD0008227,BP0004874,D3,D3,P,P,5-Territory,,,NORMAN EXCAVATING LLC,NORMAN EXCAVATING LLC,1249 N JACKSON STREET,GREENCASTLE,46135,Putnam IN,,$0 ,$0 ,$0 ,$760 ,$760 ,$0 ,$0 ,$760 ,$0 ,$0 ,$760 ,,,
AD0000814,BP0000719,P,P,D3,D3,5-Territory,,,HEADLEY HARDWARE,HEADLEY HARDWARE,841 INDPLS AVE,GREENCASTLE,46135,Putnam IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,408 ","$2,001 ","($2,408)",,,
AD0002050,BP0001955,P,P,D3,P,5-Territory,,,DARYL HIGGINS,DARYL HIGGINS,3036 W CO RD 100S,GREENCASTLE,46135,Putnam IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,338 ",$0 ,"($1,338)",,,
AD0005676,BP0002815,P,P,P,B2,7-Territory,,,IAC,IAC,500 N FILLMORE RD,GREENCASTLE,46135,Putnam IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$182,797 ",$0 ,,,
AD0007060,BP0004322,P,P,P,D3,7-Territory,,,IAC,LINCOLN RECYCLING,750 S FILLMORE ROAD,GREENCASTLE,46135,Putnam IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$5,785 ",$0 ,,,
AD0002915,BP0002820,C3,A2,A2,A2,5-Territory,,,HEARTLAND AUTOMOTIVE,HEARTLAND AUTOMOTIVE,PO BOX 648,"GREENCASTLE,",46135,Putnam IN,,$0 ,$0 ,$0 ,$0 ,$0 ,"$11,058 ",$0 ,"$11,058 ","$9,590 ","$4,799 ","$1,469 ",,,
AD0006984,BP0004279,P,P,P,P,7-Territory,,,KINSER JENSEN,KINSER JENSEN,2945 MARCH AVENUE,GREENE,50636,Butler IA,,"$22,735 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0008728,BP0004831,D3,D3,D3,P,1-Territory,,,CARSON MANUFACTURING,CARSON MANUFACTURING,2390 W MAIN ST,GREENFEILD,46014,Madison IN,,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,195 ",$0 ,"$1,195 ",$0 ,$0 ,"$1,195 ",,,
AD0002315,BP0002220,A1,A1,A1,A1,1-Territory,,,AVERY DENNISON,AVERY DENNISON,870 W. ANDERSON BLVD.,GREENFIELD,46140,Hancock IN,,"$39,146 ",$0 ,$0 ,"$300,308 ","$300,308 ","$3,941 ",$0 ,"$304,249 ","$317,252 ","$375,409 ","($13,003)",,,
AD0002411,BP0002316,B1,A1,A1,A1,2-Territory,,,PROGRESSIVE LOGISTICS,PROGRESSIVE LOGISTICS,4268 W 300 NORTH,GREENFIELD,46140,Hancock IN,,"$946,284 ",$0 ,"$4,490 ","$61,905 ","$66,395 ","$106,957 ",$0 ,"$173,352 ","$73,498 ","$69,268 ","$99,854 ",,,
AD0006554,BP0002316,C3,A1,A1,A1,2-Territory,,,PROGRESSIVE LOGISTICS,PROGRESSIVE LOGISTICS,4268 WEST 300 N,GREENFIELD,46140,Hancock IN,,"$170,152 ",$0 ,$0 ,"$12,814 ","$12,814 ","$11,060 ",$0 ,"$23,874 ","$128,253 ","$94,161 ","($104,378)",,,
AD0006187,BP0000003,C3,A2,A1,A1,7-Territory,,,CARRIER WAREHOUSE,CARRIER COMPANY,6887 W 350 N,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,"$7,361 ","$7,361 ","$14,300 ",$0 ,"$21,661 ","$15,906 ","$15,815 ","$5,755 ",,,
AD0004126,BP0002195,D3,B1,B1,B1,7-Territory,,,LABCORP CENTRAL LABORATORY SERVICES,LABCORP CENTRAL LABORATORY SERVICES,671 S MERIDIAN RD,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,"$3,750 ",$0 ,"$3,750 ",$0 ,$0 ,"$3,750 ",$0 ,"$3,038 ","$3,750 ",,,
AD0008212,BP0004870,B1,B1,P,P,2-Territory,,,RYDER LOGISTICS TJX,RYDER LOGISTICS TJX,6767 W 265N,GREENFIELD,46140,Hancock IN,,"$14,285 ",$0 ,$699 ,"$6,921 ","$7,620 ","$93,919 ",$0 ,"$101,539 ",$0 ,$0 ,"$101,539 ",,,
AD0000491,BP0000396,C3,B3,B2,C1,2-Territory,,,UNIVERSITY LOFT COMPANY,UNIVERSITY LOFT COMPANY,2588 JANNETIDES BLVD,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,"$2,915 ","$2,915 ","$74,290 ",$0 ,"$77,205 ","$110,605 ","$60,726 ","($33,400)",,,
AD0006187,BP0002523,C3,C2,B1,A1,1-Territory,,,CARRIER WAREHOUSE,HOOSIER FREIGHT & WHSNG,6887 W 350 N,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,"$7,361 ","$7,361 ","$14,300 ",$0 ,"$21,661 ","$15,906 ","$15,815 ","$5,755 ",,,
AD0008366,BP0000345,D3,C3,D3,D3,7-Territory,,,VON DUPRIN,VON DUPRIN,7221 W 350 N,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,"$5,663 ",$0 ,"$5,663 ",$0 ,$0 ,"$5,663 ",,,
AD0007669,BP0002289,P,C3,C2,C2,6-Territory,,,PROLIFT INDUSTRIAL EQUIP,PROLIFT INDUSTRIAL EQUIP,6579 W. 350 N SUITE B,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$5,170 ",$0 ,"($5,170)",,,
AD0006554,BP0002304,C3,C3,A3,B3,2-Territory,,,PROGRESSIVE LOGISTICS,STORAGE SOLUTIONS INC,4268 WEST 300 N,GREENFIELD,46140,Hancock IN,,"$170,152 ",$0 ,$0 ,"$12,814 ","$12,814 ","$11,060 ",$0 ,"$23,874 ","$128,253 ","$94,161 ","($104,378)",,,
AD0006461,BP0002304,P,C3,A3,B3,2-Territory,,,YUSEN LOGISTICS AMERICAS INC,STORAGE SOLUTIONS INC,3248 N DISTRIBUTION WAY,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$5,091 ",$0 ,,,
AD0007682,BP0002304,P,C3,A3,B3,2-Territory,,,WESCO,STORAGE SOLUTIONS INC,2718 JANNETIDES BLVD,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$21,188 ",$0 ,"($21,188)",,,
AD0008713,BP0004617,D3,C3,D3,P,1-Territory,,,GEMCO,GEMCO,1321 OPPORTUNITY PARKWAY,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$559 ,$559 ,$0 ,$0 ,$559 ,$0 ,$0 ,$559 ,,,
AD0002411,IB0000001,B1,C3,C3,C3,1-Territory,,,PROGRESSIVE LOGISTICS,"TYNAN EQUIPMENT COMPANY, INC.",4268 W 300 NORTH,GREENFIELD,46140,Hancock IN,,"$946,284 ",$0 ,"$4,490 ","$61,905 ","$66,395 ","$106,957 ",$0 ,"$173,352 ","$73,498 ","$69,268 ","$99,854 ",,,
AD0007746,BP0001156,P,D1,C1,C1,6-Territory,,,VISTA BUILDING SERVICE,VISTA BUILDING SERVICE,2444 N 700W,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,219 ",$0 ,"($1,219)",,,
AD0007794,BP0001156,P,D1,C1,C1,6-Territory,,,VISTA BUILDING SERVICE,VISTA BUILDING SERVICE,4524 N 600W,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$916 ,$0 ,($916),,,
AD0002641,BP0002546,P,D1,D1,D1,2-Territory,,,ONLINE TRANSPORT,ONLINE TRANSPORT,6311 STONER DR,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$316 ,$0 ,($316),,,
AD0006140,BP0003826,D1,D1,C1,D1,2-Territory,,,ROYAL BOX GROUP LLC DBA:INDIANA BOX,ROYAL BOX GROUP LLC DBA:INDIANA BOX,2200 ROYAL DRIVE,GREENFIELD,46140,Hancock IN,,"$113,196 ",$0 ,$338 ,"$5,458 ","$5,796 ","$1,980 ",$0 ,"$7,776 ","$23,116 ","$3,917 ","($15,339)",,,
AD0000506,BP0000411,D3,D3,P,P,2-Territory,,,RINKER MATERIALS,RINKER MATERIALS,6662 WEST 350 NORTH,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,"$1,119 ",$0 ,"$1,119 ",$0 ,$0 ,"$1,119 ",$0 ,$0 ,"$1,119 ",,,
AD0000517,BP0000422,D3,D3,P,P,2-Territory,,,BASTIAN AUTOMATION AND EN,BASTIAN AUTOMATION AND EN,315 W NEW ROAD,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,"$1,193 ","$1,193 ","$3,317 ",$0 ,"$4,510 ",$0 ,$0 ,"$4,510 ",,,
AD0000650,BP0000555,D3,D3,P,P,2-Territory,,,CORNERSTONE MARBLE & GRANITE,CORNERSTONE MARBLE & GRANITE,1327 W MAIN ST,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$672 ,$672 ,$0 ,$0 ,$672 ,$0 ,$0 ,$672 ,,,
AD0000831,BP0000736,D3,D3,P,D3,2-Territory,,,NMW CONCRETE SOLUTIONS,NMW CONCRETE SOLUTIONS,6553 W 400 N,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$484 ,$484 ,$0 ,$0 ,$484 ,$0 ,$760 ,$484 ,,,
AD0000911,BP0000816,D3,D3,P,D3,2-Territory,,,GREENFIELD POWER & LIGHT,GREENFIELD POWER & LIGHT,333 S FRANKLIN ST,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,"$3,072 ","$3,072 ",$0 ,$0 ,"$3,072 ",$0 ,"$3,349 ","$3,072 ",,,
AD0001871,BP0001899,D3,D3,D3,D3,4-Territory,,,PEER FOODS/EMGE,PEER FOODS/EMGE,5593 W US 40,GREENFIELD,46140,Hancock IN,,"$6,646 ",$0 ,$283 ,$0 ,$283 ,$0 ,$0 ,$283 ,"$8,861 ",$593 ,"($8,579)",,,
AD0004261,BP0002240,D3,D3,C3,C2,1-Territory,,,HITACHI ASTEMO GREENFIELD INDIANA,HITACHI ASTEMO GREENFIELD INDIANA,400 WEST NEW RD,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,"$3,858 ","$3,858 ","$6,045 ",$0 ,"$9,903 ","$10,174 ","$11,377 ",($271),,,
AD0004295,BP0002253,D3,D3,D3,D3,7-Territory,,,BOMGAARS,BOMGAARS,1875 E MAIN ST,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,"$1,296 ","$1,296 ",$0 ,$0 ,"$1,296 ",$580 ,"$1,958 ",$717 ,,,
AD0001485,BP0002784,P,D3,D2,D2,4-Territory,,,PHOTON AUTOMATION,CAPITAL INDUSTRIES,501 W NEW RD,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$245 ,"$4,685 ",($245),,,
AD0008298,BP0003421,D3,D3,P,P,7-Territory,,,GREAT LAKES ACE HARDWARE,GREAT LAKES ACE HARDWARE,1240 N STATE STREET,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$945 ,$945 ,$0 ,$0 ,$945 ,$0 ,$0 ,$945 ,,,
AD0006167,BP0003839,D3,D3,P,P,2-Territory,,,FELLERMAN FARMS,FELLERMAN FARMS,1266 N 525W,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$231 ,$0 ,$231 ,$0 ,$0 ,$231 ,$0 ,$0 ,$231 ,,,
AD0006266,BP0003888,P,D3,D3,D3,4-Territory,,,"SHARES, INC","SHARES, INC",645 S STATE ST,GREENFIELD,46140,Hancock IN,,$0 ,"$10,950 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$199 ,$0 ,,,
AD0006920,BP0004116,D3,D3,P,D2,2-Territory,,,US VENTURE,US VENTURE,4308 W 300N,GREENFIELD,46140,Hancock IN,,$977 ,$0 ,$0 ,"$1,686 ","$1,686 ",$0 ,$0 ,"$1,686 ",$0 ,"$5,533 ","$1,686 ",,,
AD0005013,BP0000975,P,P,D3,P,1-Territory,,,MOORFEED CORPORATION,MOORFEED CORPORATION,4162 N EMS BLVD,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,837 ",$0 ,"($1,837)",,,
AD0001195,BP0001100,P,P,P,D3,2-Territory,,,MID AMERICA SOUND CORP,MID AMERICA SOUND CORP,6643 W 400 NORTH,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$4,583 ",$0 ,,,
AD0001485,BP0001390,P,P,P,D3,2-Territory,,,PHOTON AUTOMATION,PHOTON AUTOMATION,501 W NEW RD,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$245 ,"$4,685 ",($245),,,
AD0001871,BP0001776,D3,P,D3,D2,1-Territory,,,PEER FOODS/EMGE,PEER FOODS/EMGE,5593 W US 40,GREENFIELD,46140,Hancock IN,,"$6,646 ",$0 ,$283 ,$0 ,$283 ,$0 ,$0 ,$283 ,"$8,861 ",$593 ,"($8,579)",,,
AD0002344,BP0002249,P,P,D3,D3,2-Territory,,,HANGER BOLT & STUD CO.,HANGER BOLT & STUD CO.,165 W NEW RD,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,028 ","$5,872 ","($2,028)",,,
AD0007302,BP0002393,P,P,C3,C3,7-Territory,,,TRADITION TRANSPORTATION,TRADITION TRANSPORTATION,6887 W. 350 N,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$663 ,$0 ,,,
AD0008369,BP0002968,P,P,D3,D2,2-Territory,,,SMITHFIELD DIRECT,SMITHFIELD DIRECT,3271 NORTH DISTRIBUTION WAY,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0003552,BP0003455,P,P,D3,P,1-Territory,,,NAPA AUTO PARTS,NAPA AUTO PARTS,18 S PENNSYLVANIA ST,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$3,838 ",$0 ,"($3,838)",,,
AD0006780,BP0003739,P,P,P,C3,5-Territory,,,PRIME MECHANICAL,PRIME MECHANICAL,1306 EAST MAIN ST (US 40),GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$535 ,$0 ,,,
AD0006461,BP0003996,P,P,P,D3,7-Territory,,,YUSEN LOGISTICS AMERICAS INC,YUSEN LOGISTICS AMERICAS INC,3248 N DISTRIBUTION WAY,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$5,091 ",$0 ,,,
AD0007427,BP0003996,P,P,P,D3,7-Territory,,,YUSEN LOGISTICS AMERICAS INC,YUSEN LOGISTICS AMERICAS INC,7383 CR WEST 350N,GREENFIELD,46140,Hancock IN,,"$1,250 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0007428,BP0003996,P,P,P,D3,7-Territory,,,YUSEN LOGISTICS AMERICAS INC,YUSEN LOGISTICS AMERICAS INC,6352 CR WEST 400N,GREENFIELD,46140,Hancock IN,,"$1,250 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,
AD0006140,BP0004081,D1,P,D3,P,1-Territory,,,ROYAL BOX GROUP LLC DBA:INDIANA BOX,INSPIRE AUTOMATION,2200 ROYAL DRIVE,GREENFIELD,46140,Hancock IN,,"$113,196 ",$0 ,$338 ,"$5,458 ","$5,796 ","$1,980 ",$0 ,"$7,776 ","$23,116 ","$3,917 ","($15,339)",,,
AD0006758,BP0004157,P,P,P,D3,2-Territory,,,PAUL AKERS INC,PAUL AKERS INC,3155 WEST US 40,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$240 ,$0 ,,,
AD0008033,BP0004305,P,P,C3,P,2-Territory,,,S ABRAHAM AND SONS,PREMIER MECHANICAL INSTALLATIONS,6579 W 350 NORTH,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,873 ",$0 ,"($1,873)",,,
AD0002411,BP0004394,B1,P,P,D3,7-Territory,,,PROGRESSIVE LOGISTICS,KRUGER PACKAGING,4268 W 300 NORTH,GREENFIELD,46140,Hancock IN,,"$946,284 ",$0 ,"$4,490 ","$61,905 ","$66,395 ","$106,957 ",$0 ,"$173,352 ","$73,498 ","$69,268 ","$99,854 ",,,
AD0007506,BP0004523,P,P,C3,P,7-Territory,,,HENKE INDUSTRIAL,HENKE INDUSTRIAL,989 OPPORTUNITY PKY,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$13,396 ",$0 ,"($13,396)",,,
AD0007606,BP0004576,P,P,D3,P,2-Territory,,,OUTLAW DIESEL PERFORMANCE INC,OUTLAW DIESEL PERFORMANCE INC,3511 W US 40,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$3,109 ",$0 ,"($3,109)",,,
AD0007756,BP0004641,P,P,D3,P,4-Territory,,,FERGUSON CONSTRUCTION CO. - INDIANA,FERGUSON CONSTRUCTION CO. - INDIANA,7157 W 200N,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$7,078 ",$0 ,"($7,078)",,,
AD0007867,BP0004701,P,P,D3,P,2-Territory,,,BRNO CABINETRY LLC,BRNO CABINETRY LLC,6194 W AIRPORT BOULEVARD,GREENFIELD,46140,Hancock IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$7,519 ",$0 ,"($7,519)",,,
